,account,currency,long_lat,txn_description,first_name,balance,date,gender,age,amount,country,customer_id,movement,month,time,Longitude,Latitude
11108,ACC-1799207998,AUD,150.68 -33.79,SALES-POS,Susan,10846.5,2018-10-24,F,20,9.1,Australia,CUS-164374203,debit,October,19:09:33,150.68,-33.79
11109,ACC-2890243754,AUD,153.32 -27.93,SALES-POS,Joseph,2052.89,2018-10-24,M,37,4.43,Australia,CUS-2695611575,debit,October,19:24:03,153.32,-27.93
11110,ACC-182446574,AUD,116.06 -32.00,POS,Tonya,8876.74,2018-10-24,F,27,10.93,Australia,CUS-3026014945,debit,October,19:38:33,116.06,-32.00
11111,ACC-602667573,AUD,151.23 -33.96,SALES-POS,Michael,21984.55,2018-10-24,M,40,30.73,Australia,CUS-2031327464,debit,October,19:53:02,151.23,-33.96
11112,ACC-2171593283,AUD,146.94 -36.04,PAYMENT,Fernando,17575.0,2018-10-24,M,19,17.0,Australia,CUS-2317998716,debit,October,20:00:00,146.94,-36.04
11113,ACC-1650504218,AUD,145.01 -37.93,PAYMENT,Marissa,18036.84,2018-10-24,F,23,33.0,Australia,CUS-2500783281,debit,October,20:00:00,145.01,-37.93
11114,ACC-182446574,AUD,116.06 -32.00,INTER BANK,Tonya,8814.78,2018-10-24,F,27,33.0,Australia,CUS-3026014945,debit,October,20:00:00,116.06,-32.00
11115,ACC-4281711154,AUD,144.98 -37.84,PHONE BANK,Eric,42027.02,2018-10-24,M,42,36.0,Australia,CUS-3151318058,debit,October,20:00:00,144.98,-37.84
11116,ACC-1799207998,AUD,150.68 -33.79,SALES-POS,Susan,10838.32,2018-10-24,F,20,8.18,Australia,CUS-164374203,debit,October,20:14:03,150.68,-33.79
11117,ACC-182446574,AUD,116.06 -32.00,POS,Tonya,8847.78,2018-10-24,F,27,28.96,Australia,CUS-3026014945,debit,October,20:41:04,116.06,-32.00
11118,ACC-3536132544,AUD,144.93 -37.79,INTER BANK,Heather,8474.14,2018-10-24,F,41,43.0,Australia,CUS-2348881191,debit,October,21:00:00,144.93,-37.79
11119,ACC-2173390920,AUD,144.71 -37.58,PHONE BANK,Luis,12365.52,2018-10-24,M,27,67.0,Australia,CUS-3180318393,debit,October,21:00:00,144.71,-37.58
11120,ACC-3741880913,AUD,150.50 -23.40,POS,Ashley,11313.97,2018-10-24,F,25,148.64,Australia,CUS-1220154422,debit,October,21:05:05,150.50,-23.40
11121,ACC-1496451953,AUD,145.16 -37.84,SALES-POS,Ricky,22369.26,2018-10-24,M,43,89.32,Australia,CUS-3142625864,debit,October,21:22:02,145.16,-37.84
11122,ACC-2231965366,AUD,144.96 -37.84,SALES-POS,Linda,24913.02,2018-10-24,F,35,32.31,Australia,CUS-2155701614,debit,October,21:38:58,144.96,-37.84
11123,ACC-2014856841,AUD,144.99 -37.90,POS,Patrick,266754.88,2018-10-24,M,46,122.38,Australia,CUS-2370108457,debit,October,21:55:55,144.99,-37.90
11124,ACC-1710017148,AUD,150.82 -34.01,PAYMENT,Michelle,17198.58,2018-10-24,F,19,33.0,Australia,CUS-883482547,debit,October,22:00:00,150.82,-34.01
11125,ACC-1799207998,AUD,150.68 -33.79,POS,Susan,10819.45,2018-10-24,F,20,18.87,Australia,CUS-164374203,debit,October,22:23:44,150.68,-33.79
11126,ACC-1516130869,AUD,130.84 -12.45,SALES-POS,Jessica,3040.57,2018-10-24,F,21,13.34,Australia,CUS-325142416,debit,October,22:54:59,130.84,-12.45
11127,ACC-1973887809,AUD,115.78 -31.90,PAYMENT,Antonio,8601.16,2018-10-24,M,26,29.0,Australia,CUS-1646621553,debit,October,23:00:00,115.78,-31.90
11128,ACC-1349834573,AUD,145.17 -37.84,PAYMENT,Matthew,18606.76,2018-10-24,M,39,32.0,Australia,CUS-1790886359,debit,October,23:00:00,145.17,-37.84
11129,ACC-240804743,AUD,121.48 -30.75,PAYMENT,Kenneth,20698.5,2018-10-24,M,29,39.0,Australia,CUS-261674136,debit,October,23:00:00,121.48,-30.75
11130,ACC-602667573,AUD,151.23 -33.96,POS,Michael,21934.48,2018-10-24,M,40,50.07,Australia,CUS-2031327464,debit,October,23:19:05,151.23,-33.96
11131,ACC-182446574,AUD,116.06 -32.00,SALES-POS,Tonya,8805.89,2018-10-24,F,27,8.89,Australia,CUS-3026014945,debit,October,23:41:49,116.06,-32.00
11132,ACC-958000567,AUD,130.90 -12.37,POS,Sandra,10175.16,2018-10-25,F,34,60.62,Australia,CUS-4142663097,debit,October,00:09:31,130.90,-12.37
11133,ACC-3827517394,AUD,151.12 -33.89,POS,Craig,47537.31,2018-10-25,M,28,16.84,Australia,CUS-2663907001,debit,October,00:57:08,151.12,-33.89
11134,ACC-964839203,AUD,146.92 -36.07,POS,Michael,41132.46,2018-10-25,M,21,24.93,Australia,CUS-2059096722,debit,October,01:24:06,146.92,-36.07
11135,ACC-602667573,AUD,151.23 -33.96,SALES-POS,Michael,21920.49,2018-10-25,M,40,13.99,Australia,CUS-2031327464,debit,October,01:49:44,151.23,-33.96
11136,ACC-4065652575,AUD,115.81 -31.82,PAYMENT,Lucas,15264.86,2018-10-25,M,21,130.0,Australia,CUS-1117979751,debit,October,02:00:00,115.81,-31.82
11137,ACC-2988263882,AUD,145.18 -37.90,PAYMENT,Michael,5967.79,2018-10-25,M,44,1251.0,Australia,CUS-1233833708,debit,October,02:00:00,145.18,-37.90
11138,ACC-1523339231,AUD,115.83 -31.90,PAYMENT,Tim,85655.29,2018-10-25,M,40,156.0,Australia,CUS-1816693151,debit,October,02:00:00,115.83,-31.90
11139,ACC-1496451953,AUD,145.16 -37.84,INTER BANK,Ricky,22353.26,2018-10-25,M,43,16.0,Australia,CUS-3142625864,debit,October,02:00:00,145.16,-37.84
11140,ACC-1523339231,AUD,115.83 -31.90,PAYMENT,Tim,85608.29,2018-10-25,M,40,47.0,Australia,CUS-1816693151,debit,October,03:00:00,115.83,-31.90
11141,ACC-2890243754,AUD,153.32 -27.93,PAYMENT,Joseph,2000.89,2018-10-25,M,37,52.0,Australia,CUS-2695611575,debit,October,03:00:00,153.32,-27.93
11142,ACC-2828321672,AUD,153.03 -27.51,PHONE BANK,Stephanie,8467.56,2018-10-25,F,53,182.0,Australia,CUS-1005756958,debit,October,04:00:00,153.03,-27.51
11143,ACC-2270192619,AUD,138.56 -35.27,PAYMENT,Darren,17144.17,2018-10-25,M,20,39.0,Australia,CUS-2110742437,debit,October,04:00:00,138.56,-35.27
11144,ACC-3536132544,AUD,144.93 -37.79,PAYMENT,Heather,8452.14,2018-10-25,F,41,22.0,Australia,CUS-2348881191,debit,October,04:00:00,144.93,-37.79
11145,ACC-3481401842,AUD,115.74 -31.72,POS,Tiffany,8110.9,2018-10-25,F,25,5.37,Australia,CUS-1669695324,debit,October,04:13:32,115.74,-31.72
11146,ACC-2231965366,AUD,144.96 -37.84,POS,Linda,24906.21,2018-10-25,F,35,6.81,Australia,CUS-2155701614,debit,October,04:45:48,144.96,-37.84
11147,ACC-2171593283,AUD,146.94 -36.04,PAYMENT,Fernando,17542.0,2018-10-25,M,19,33.0,Australia,CUS-2317998716,debit,October,05:00:00,146.94,-36.04
11148,ACC-2890243754,AUD,153.32 -27.93,PAYMENT,Joseph,1982.89,2018-10-25,M,37,18.0,Australia,CUS-2695611575,debit,October,05:00:00,153.32,-27.93
11149,ACC-588564840,AUD,151.27 -33.76,PAYMENT,Isaiah,24374.16,2018-10-25,M,23,77.0,Australia,CUS-1462656821,debit,October,06:00:00,151.27,-33.76
11150,ACC-3481401842,AUD,115.74 -31.72,PAYMENT,Tiffany,8064.9,2018-10-25,F,25,46.0,Australia,CUS-1669695324,debit,October,06:00:00,115.74,-31.72
11151,ACC-211792489,AUD,138.63 -34.93,PAYMENT,Jacqueline,7350.59,2018-10-25,F,30,47.0,Australia,CUS-497688347,debit,October,06:00:00,138.63,-34.93
11152,ACC-847145727,AUD,115.90 -31.92,SALES-POS,Michael,63322.53,2018-10-25,M,19,46.33,Australia,CUS-1609060617,debit,October,06:42:13,115.90,-31.92
11153,ACC-2231965366,AUD,144.96 -37.84,PAYMENT,Linda,24873.21,2018-10-25,F,35,33.0,Australia,CUS-2155701614,debit,October,07:00:00,144.96,-37.84
11154,ACC-2259139624,AUD,144.66 -37.91,INTER BANK,Cindy,20671.72,2018-10-25,F,19,22.0,Australia,CUS-3174332735,debit,October,07:00:00,144.66,-37.91
11155,ACC-602667573,AUD,151.23 -33.96,SALES-POS,Michael,21894.61,2018-10-25,M,40,25.88,Australia,CUS-2031327464,debit,October,07:44:12,151.23,-33.96
11156,ACC-2776252858,AUD,144.95 -37.76,PAYMENT,Kristin,9769.31,2018-10-25,F,43,43.0,Australia,CUS-4123612273,debit,October,08:00:00,144.95,-37.76
11157,ACC-3481401842,AUD,115.74 -31.72,SALES-POS,Tiffany,8032.82,2018-10-25,F,25,32.08,Australia,CUS-1669695324,debit,October,08:05:20,115.74,-31.72
11158,ACC-1199531521,AUD,116.02 -31.87,SALES-POS,Billy,17650.85,2018-10-25,M,52,6.78,Australia,CUS-134833760,debit,October,08:12:58,116.02,-31.87
11159,ACC-3481401842,AUD,115.74 -31.72,SALES-POS,Tiffany,8015.01,2018-10-25,F,25,17.81,Australia,CUS-1669695324,debit,October,08:20:36,115.74,-31.72
11160,ACC-2153562714,AUD,116.00 -31.88,POS,Linda,9651.36,2018-10-25,F,24,10.41,Australia,CUS-423725039,debit,October,08:28:14,116.00,-31.88
11161,ACC-2153562714,AUD,116.00 -31.88,POS,Linda,9637.42,2018-10-25,F,24,13.94,Australia,CUS-423725039,debit,October,08:35:52,116.00,-31.88
11162,ACC-3879258709,AUD,143.83 -37.66,POS,Natasha,205420.86,2018-10-25,F,40,30.43,Australia,CUS-527400765,debit,October,08:43:30,143.83,-37.66
11163,ACC-182446574,AUD,116.06 -32.00,SALES-POS,Tonya,8784.53,2018-10-25,F,27,21.36,Australia,CUS-3026014945,debit,October,08:51:08,116.06,-32.00
11164,ACC-2650850707,AUD,148.16 -23.52,SALES-POS,Brian,117629.01,2018-10-25,M,42,68.44,Australia,CUS-2819545904,debit,October,08:58:46,148.16,-23.52
11165,ACC-3485804958,AUD,138.52 -35.01,PAYMENT,Jessica,31323.5,2018-10-25,F,34,27.0,Australia,CUS-1196156254,debit,October,09:00:00,138.52,-35.01
11166,ACC-1516130869,AUD,130.84 -12.45,INTER BANK,Jessica,3001.57,2018-10-25,F,21,39.0,Australia,CUS-325142416,debit,October,09:00:00,130.84,-12.45
11167,ACC-3954677887,AUD,115.72 -32.28,INTER BANK,Ruth,8936.27,2018-10-25,F,47,113.0,Australia,CUS-3716701010,debit,October,09:00:00,115.72,-32.28
11168,ACC-1199531521,AUD,116.02 -31.87,POS,Billy,17201.88,2018-10-25,M,52,448.97,Australia,CUS-134833760,debit,October,09:03:55,116.02,-31.87
11169,ACC-3741880913,AUD,150.50 -23.40,POS,Ashley,11292.18,2018-10-25,F,25,21.79,Australia,CUS-1220154422,debit,October,09:08:35,150.50,-23.40
11170,ACC-2153562714,AUD,116.00 -31.88,POS,Linda,9628.3,2018-10-25,F,24,9.12,Australia,CUS-423725039,debit,October,09:13:16,116.00,-31.88
11171,ACC-2153562714,AUD,116.00 -31.88,SALES-POS,Linda,9608.34,2018-10-25,F,24,19.96,Australia,CUS-423725039,debit,October,09:17:56,116.00,-31.88
11172,ACC-53508546,AUD,150.62 -33.76,POS,Kimberly,6464.64,2018-10-25,F,35,60.4,Australia,CUS-72755508,debit,October,09:22:37,150.62,-33.76
11173,ACC-958000567,AUD,130.90 -12.37,SALES-POS,Sandra,10163.72,2018-10-25,F,34,11.44,Australia,CUS-4142663097,debit,October,09:27:17,130.90,-12.37
11174,ACC-2681137560,AUD,151.11 -33.99,POS,Nathaniel,13647.79,2018-10-25,M,31,39.52,Australia,CUS-2083971310,debit,October,09:31:57,151.11,-33.99
11175,ACC-3879258709,AUD,143.83 -37.66,SALES-POS,Natasha,205383.29,2018-10-25,F,40,37.57,Australia,CUS-527400765,debit,October,09:36:38,143.83,-37.66
11176,ACC-354106658,AUD,151.04 -33.80,SALES-POS,Christine,23598.76,2018-10-25,F,39,16.36,Australia,CUS-2376382098,debit,October,09:41:18,151.04,-33.80
11177,ACC-2890243754,AUD,153.32 -27.93,POS,Joseph,1963.34,2018-10-25,M,37,19.55,Australia,CUS-2695611575,debit,October,09:45:58,153.32,-27.93
11178,ACC-2650850707,AUD,148.16 -23.52,SALES-POS,Brian,117373.11,2018-10-25,M,42,255.9,Australia,CUS-2819545904,debit,October,09:50:39,148.16,-23.52
11179,ACC-3536132544,AUD,144.93 -37.79,POS,Heather,8425.84,2018-10-25,F,41,26.3,Australia,CUS-2348881191,debit,October,09:55:19,144.93,-37.79
11180,ACC-2890243754,AUD,153.32 -27.93,SALES-POS,Joseph,1951.52,2018-10-25,M,37,11.82,Australia,CUS-2695611575,debit,October,09:59:59,153.32,-27.93
11181,ACC-3481401842,AUD,115.74 -31.72,SALES-POS,Tiffany,8007.81,2018-10-25,F,25,7.2,Australia,CUS-1669695324,debit,October,10:15:52,115.74,-31.72
11182,ACC-847145727,AUD,115.90 -31.92,SALES-POS,Michael,63278.61,2018-10-25,M,19,43.92,Australia,CUS-1609060617,debit,October,10:31:44,115.90,-31.92
11183,ACC-182446574,AUD,116.06 -32.00,POS,Tonya,8763.89,2018-10-25,F,27,20.64,Australia,CUS-3026014945,debit,October,10:47:37,116.06,-32.00
11184,ACC-3541460373,AUD,145.00 -37.83,PAYMENT,Jeffrey,5361.55,2018-10-25,M,24,41.0,Australia,CUS-1433879684,debit,October,11:00:00,145.00,-37.83
11185,ACC-4163822186,AUD,149.03 -34.97,PAY/SALARY,Karen,11819.77,2018-10-25,F,26,920.71,Australia,CUS-2630892467,credit,October,11:00:00,149.03,-34.97
11186,ACC-1608363396,AUD,151.22 -33.87,INTER BANK,Robert,9467.97,2018-10-25,M,20,24.0,Australia,CUS-2688605418,debit,October,11:00:00,151.22,-33.87
11187,ACC-3954677887,AUD,115.72 -32.28,PAYMENT,Ruth,8890.27,2018-10-25,F,47,46.0,Australia,CUS-3716701010,debit,October,11:00:00,115.72,-32.28
11188,ACC-1973887809,AUD,115.78 -31.90,SALES-POS,Antonio,8534.31,2018-10-25,M,26,66.85,Australia,CUS-1646621553,debit,October,11:02:08,115.78,-31.90
11189,ACC-2681137560,AUD,151.11 -33.99,SALES-POS,Nathaniel,13581.04,2018-10-25,M,31,66.75,Australia,CUS-2083971310,debit,October,11:11:50,151.11,-33.99
11190,ACC-3827517394,AUD,151.12 -33.89,SALES-POS,Craig,47519.22,2018-10-25,M,28,18.09,Australia,CUS-2663907001,debit,October,11:21:33,151.12,-33.89
11191,ACC-3536132544,AUD,144.93 -37.79,POS,Heather,8374.19,2018-10-25,F,41,51.65,Australia,CUS-2348881191,debit,October,11:31:15,144.93,-37.79
11192,ACC-2970114956,AUD,144.89 -37.69,POS,Robert,10992.89,2018-10-25,M,26,15.9,Australia,CUS-880898248,debit,October,11:40:58,144.89,-37.69
11193,ACC-240804743,AUD,121.48 -30.75,SALES-POS,Kenneth,20692.39,2018-10-25,M,29,6.11,Australia,CUS-261674136,debit,October,11:50:40,121.48,-30.75
11194,ACC-721712940,AUD,145.09 -37.82,PAY/SALARY,Andrew,58535.16,2018-10-25,M,78,782.42,Australia,CUS-1646183815,credit,October,12:00:00,145.09,-37.82
11195,ACC-602667573,AUD,151.23 -33.96,PAYMENT,Michael,21750.61,2018-10-25,M,40,144.0,Australia,CUS-2031327464,debit,October,12:00:00,151.23,-33.96
11196,ACC-3879258709,AUD,143.83 -37.66,PHONE BANK,Natasha,205342.29,2018-10-25,F,40,41.0,Australia,CUS-527400765,debit,October,12:00:00,143.83,-37.66
11197,ACC-966140392,AUD,147.08 -37.97,PAYMENT,Joseph,9812.83,2018-10-25,M,21,35.0,Australia,CUS-537508723,debit,October,12:00:00,147.08,-37.97
11198,ACC-182446574,AUD,116.06 -32.00,POS,Tonya,8749.95,2018-10-25,F,27,13.94,Australia,CUS-3026014945,debit,October,12:00:47,116.06,-32.00
11199,ACC-1349834573,AUD,145.17 -37.84,SALES-POS,Matthew,18568.48,2018-10-25,M,39,38.28,Australia,CUS-1790886359,debit,October,12:20:47,145.17,-37.84
11200,ACC-1516130869,AUD,130.84 -12.45,POS,Jessica,2991.89,2018-10-25,F,21,9.68,Australia,CUS-325142416,debit,October,12:40:47,130.84,-12.45
11201,ACC-2107684084,AUD,145.03 -37.88,PAY/SALARY,Richard,12459.42,2018-10-25,M,22,2218.73,Australia,CUS-2283904812,credit,October,13:00:00,145.03,-37.88
11202,ACC-4274272854,AUD,145.23 -37.86,PAYMENT,Timothy,9864.08,2018-10-25,M,20,15.0,Australia,CUS-2484453271,debit,October,13:00:00,145.23,-37.86
11203,ACC-1598451071,AUD,153.41 -27.95,POS,Diana,1957.65,2018-10-25,F,26,9.13,Australia,CUS-2487424745,debit,October,13:00:49,153.41,-27.95
11204,ACC-2890243754,AUD,153.32 -27.93,POS,Joseph,1934.21,2018-10-25,M,37,17.31,Australia,CUS-2695611575,debit,October,13:21:39,153.32,-27.93
11205,ACC-3954677887,AUD,115.72 -32.28,POS,Ruth,8863.27,2018-10-25,F,47,27.0,Australia,CUS-3716701010,debit,October,13:42:29,115.72,-32.28
11206,ACC-1349834573,AUD,145.17 -37.84,PAYMENT,Matthew,18508.48,2018-10-25,M,39,60.0,Australia,CUS-1790886359,debit,October,14:00:00,145.17,-37.84
11207,ACC-1903037542,AUD,153.05 -27.61,PAY/SALARY,Jeffrey,5674.58,2018-10-25,M,30,1808.62,Australia,CUS-860700529,credit,October,14:00:00,153.05,-27.61
11208,ACC-1598451071,AUD,153.41 -27.95,SALES-POS,Diana,1950.2,2018-10-25,F,26,7.45,Australia,CUS-2487424745,debit,October,14:01:47,153.41,-27.95
11209,ACC-2890243754,AUD,153.32 -27.93,SALES-POS,Joseph,1907.38,2018-10-25,M,37,26.83,Australia,CUS-2695611575,debit,October,14:13:02,153.32,-27.93
11210,ACC-1598451071,AUD,153.41 -27.95,POS,Diana,1924.32,2018-10-25,F,26,25.88,Australia,CUS-2487424745,debit,October,14:24:16,153.41,-27.95
11211,ACC-53508546,AUD,150.62 -33.76,SALES-POS,Kimberly,6437.75,2018-10-25,F,35,26.89,Australia,CUS-72755508,debit,October,14:35:30,150.62,-33.76
11212,ACC-38923874,AUD,151.27 -33.90,POS,Ryan,43324.36,2018-10-25,M,38,20.6,Australia,CUS-3249305314,debit,October,14:46:44,151.27,-33.90
11213,ACC-3741880913,AUD,150.50 -23.40,POS,Ashley,11208.24,2018-10-25,F,25,83.94,Australia,CUS-1220154422,debit,October,14:57:58,150.50,-23.40
11214,ACC-2988263882,AUD,145.18 -37.90,PAY/SALARY,Michael,6564.12,2018-10-25,M,44,596.33,Australia,CUS-1233833708,credit,October,15:00:00,145.18,-37.90
11215,ACC-1037050564,AUD,153.10 -27.66,PAYMENT,Rhonda,5295.48,2018-10-25,F,40,33.0,Australia,CUS-1614226872,debit,October,15:00:00,153.10,-27.66
11216,ACC-1799207998,AUD,150.68 -33.79,PAYMENT,Susan,10622.45,2018-10-25,F,20,197.0,Australia,CUS-164374203,debit,October,15:00:00,150.68,-33.79
11217,ACC-2970114956,AUD,144.89 -37.69,PAY/SALARY,Robert,12426.87,2018-10-25,M,26,1433.98,Australia,CUS-880898248,credit,October,15:00:00,144.89,-37.69
11218,ACC-182446574,AUD,116.06 -32.00,SALES-POS,Tonya,8741.63,2018-10-25,F,27,8.32,Australia,CUS-3026014945,debit,October,15:05:59,116.06,-32.00
11219,ACC-958000567,AUD,130.90 -12.37,POS,Sandra,9682.72,2018-10-25,F,34,481.0,Australia,CUS-4142663097,debit,October,15:13:17,130.90,-12.37
11220,ACC-354106658,AUD,151.04 -33.80,POS,Christine,23558.38,2018-10-25,F,39,40.38,Australia,CUS-2376382098,debit,October,15:20:35,151.04,-33.80
11221,ACC-3827517394,AUD,151.12 -33.89,POS,Craig,47491.0,2018-10-25,M,28,28.22,Australia,CUS-2663907001,debit,October,15:27:52,151.12,-33.89
11222,ACC-2890243754,AUD,153.32 -27.93,SALES-POS,Joseph,1894.44,2018-10-25,M,37,12.94,Australia,CUS-2695611575,debit,October,15:35:10,153.32,-27.93
11223,ACC-3233697971,AUD,151.04 -33.77,POS,Robin,14203.64,2018-10-25,F,34,38.07,Australia,CUS-1147642491,debit,October,15:42:28,151.04,-33.77
11224,ACC-2528867619,AUD,138.58 -34.96,SALES-POS,Abigail,19317.35,2018-10-25,F,40,22.7,Australia,CUS-2505971401,debit,October,15:49:46,138.58,-34.96
11225,ACC-2231965366,AUD,144.96 -37.84,POS,Linda,24815.53,2018-10-25,F,35,57.68,Australia,CUS-2155701614,debit,October,15:57:04,144.96,-37.84
11226,ACC-414431115,AUD,142.77 -37.06,PAY/SALARY,Amy,6988.64,2018-10-25,F,43,1630.36,Australia,CUS-2599279756,credit,October,16:00:00,142.77,-37.06
11227,ACC-3881031190,AUD,149.19 -21.15,PAY/SALARY,Richard,9332.54,2018-10-25,M,37,916.75,Australia,CUS-3201519139,credit,October,16:00:00,149.19,-21.15
11228,ACC-1199531521,AUD,116.02 -31.87,POS,Billy,17183.08,2018-10-25,M,52,18.8,Australia,CUS-134833760,debit,October,16:11:19,116.02,-31.87
11229,ACC-1443681913,AUD,150.92 -33.77,SALES-POS,Ryan,5215.9,2018-10-25,M,31,12.76,Australia,CUS-3129499595,debit,October,16:30:11,150.92,-33.77
11230,ACC-37709441,AUD,153.41 -28.01,POS,Charles,20138.53,2018-10-25,M,18,12.28,Australia,CUS-3336454548,debit,October,16:49:03,153.41,-28.01
11231,ACC-1279356312,AUD,144.79 -37.73,PAYMENT,Tyler,12527.91,2018-10-25,M,44,15.0,Australia,CUS-1892177589,debit,October,17:00:00,144.79,-37.73
11232,ACC-2173390920,AUD,144.71 -37.58,PAYMENT,Luis,12336.52,2018-10-25,M,27,29.0,Australia,CUS-3180318393,debit,October,17:00:00,144.71,-37.58
11233,ACC-1056639002,AUD,145.03 -37.91,PAY/SALARY,Michael,56525.54,2018-10-25,M,22,3195.01,Australia,CUS-3462882033,credit,October,17:00:00,145.03,-37.91
11234,ACC-958000567,AUD,130.90 -12.37,PAYMENT,Sandra,9645.72,2018-10-25,F,34,37.0,Australia,CUS-4142663097,debit,October,17:00:00,130.90,-12.37
11235,ACC-53508546,AUD,150.62 -33.76,PAY/SALARY,Kimberly,7163.07,2018-10-25,F,35,725.32,Australia,CUS-72755508,credit,October,17:00:00,150.62,-33.76
11236,ACC-4258502723,AUD,145.45 -37.74,POS,Kimberly,4733.21,2018-10-25,F,24,1248.09,Australia,CUS-3378712515,debit,October,17:05:23,145.45,-37.74
11237,ACC-1799207998,AUD,150.68 -33.79,POS,Susan,10605.96,2018-10-25,F,20,16.49,Australia,CUS-164374203,debit,October,17:18:12,150.68,-33.79
11238,ACC-1037050564,AUD,153.10 -27.66,POS,Rhonda,5278.83,2018-10-25,F,40,16.65,Australia,CUS-1614226872,debit,October,17:31:01,153.10,-27.66
11239,ACC-1199531521,AUD,116.02 -31.87,SALES-POS,Billy,17155.86,2018-10-25,M,52,27.22,Australia,CUS-134833760,debit,October,17:43:50,116.02,-31.87
11240,ACC-3941181087,AUD,115.79 -31.94,SALES-POS,Paul,14371.91,2018-10-25,M,25,38.18,Australia,CUS-3989008654,debit,October,17:56:39,115.79,-31.94
11241,ACC-588564840,AUD,151.27 -33.76,PAYMENT,Isaiah,24333.16,2018-10-25,M,23,41.0,Australia,CUS-1462656821,debit,October,18:00:00,151.27,-33.76
11242,ACC-1683215619,AUD,138.67 -34.86,PAYMENT,Barry,11286.49,2018-10-25,M,38,49.0,Australia,CUS-1604596597,debit,October,18:00:00,138.67,-34.86
11243,ACC-3879258709,AUD,143.83 -37.66,PAYMENT,Natasha,205321.29,2018-10-25,F,40,21.0,Australia,CUS-527400765,debit,October,18:00:00,143.83,-37.66
11244,ACC-1890605467,AUD,143.88 -37.66,SALES-POS,Alexander,22213.77,2018-10-25,M,38,37.98,Australia,CUS-1478398256,debit,October,18:18:58,143.88,-37.66
11245,ACC-1903037542,AUD,153.05 -27.61,POS,Jeffrey,5653.4,2018-10-25,M,30,21.18,Australia,CUS-860700529,debit,October,18:44:36,153.05,-27.61
11246,ACC-1222300524,AUD,151.23 -33.94,PAYMENT,Michael,2271.06,2018-10-25,M,38,50.0,Australia,CUS-2142601169,debit,October,19:00:00,151.23,-33.94
11247,ACC-2014856841,AUD,144.99 -37.90,PAYMENT,Patrick,266704.88,2018-10-25,M,46,50.0,Australia,CUS-2370108457,debit,October,19:00:00,144.99,-37.90
11248,ACC-53508546,AUD,150.62 -33.76,SALES-POS,Kimberly,7137.09,2018-10-25,F,35,25.98,Australia,CUS-72755508,debit,October,19:04:20,150.62,-33.76
11249,ACC-1799207998,AUD,150.68 -33.79,POS,Susan,10584.54,2018-10-25,F,20,21.42,Australia,CUS-164374203,debit,October,19:15:13,150.68,-33.79
11250,ACC-1799207998,AUD,150.68 -33.79,POS,Susan,10577.05,2018-10-25,F,20,7.49,Australia,CUS-164374203,debit,October,19:26:05,150.68,-33.79
11251,ACC-1344825761,AUD,151.09 -33.91,POS,Sarah,24511.41,2018-10-25,F,46,39.89,Australia,CUS-1499065773,debit,October,19:36:57,151.09,-33.91
11252,ACC-2890243754,AUD,153.32 -27.93,SALES-POS,Joseph,1889.95,2018-10-25,M,37,4.49,Australia,CUS-2695611575,debit,October,19:47:49,153.32,-27.93
11253,ACC-1037050564,AUD,153.10 -27.66,POS,Rhonda,5237.87,2018-10-25,F,40,40.96,Australia,CUS-1614226872,debit,October,19:58:41,153.10,-27.66
11254,ACC-1279356312,AUD,144.79 -37.73,PAYMENT,Tyler,12486.91,2018-10-25,M,44,41.0,Australia,CUS-1892177589,debit,October,20:00:00,144.79,-37.73
11255,ACC-2249586092,AUD,115.98 -32.07,SALES-POS,Edward,12248.12,2018-10-25,M,19,43.89,Australia,CUS-443776336,debit,October,20:22:33,115.98,-32.07
11256,ACC-3941181087,AUD,115.79 -31.94,SALES-POS,Paul,14347.9,2018-10-25,M,25,24.01,Australia,CUS-3989008654,debit,October,20:48:12,115.79,-31.94
11257,ACC-854938045,AUD,147.63 -22.84,PHONE BANK,James,13644.68,2018-10-25,M,28,58.0,Australia,CUS-4023861240,debit,October,21:00:00,147.63,-22.84
11258,ACC-2970114956,AUD,144.89 -37.69,SALES-POS,Robert,12407.59,2018-10-25,M,26,19.28,Australia,CUS-880898248,debit,October,21:08:18,144.89,-37.69
11259,ACC-182446574,AUD,116.06 -32.00,POS,Tonya,8733.6,2018-10-25,F,27,8.03,Australia,CUS-3026014945,debit,October,21:23:41,116.06,-32.00
